Branches/Id,Branches/Title,Branches/DisplayName,Branches/Telephone,Branches/Fax,Branches/WorkingHours,Branches/Email,Branches/Categories/0/Id,Branches/Categories/0/Title,Branches/Categories/0/Name,Branches/Categories/0/childItem,Branches/Categories/0/OriginalContentId,Branches/Categories/0/highlightedClass,Branches/Categories/0/Ordinal,Branches/Categories/0/Url,Branches/Categories/1/Id,Branches/Categories/1/Title,Branches/Categories/1/Name,Branches/Categories/1/childItem,Branches/Categories/1/OriginalContentId,Branches/Categories/1/highlightedClass,Branches/Categories/1/Ordinal,Branches/Categories/1/Url,Branches/Categories/2/Id,Branches/Categories/2/Title,Branches/Categories/2/Name,Branches/Categories/2/childItem,Branches/Categories/2/OriginalContentId,Branches/Categories/2/highlightedClass,Branches/Categories/2/Ordinal,Branches/Categories/2/Url,Branches/Categories/3/Id,Branches/Categories/3/Title,Branches/Categories/3/Name,Branches/Categories/3/childItem,Branches/Categories/3/OriginalContentId,Branches/Categories/3/highlightedClass,Branches/Categories/3/Ordinal,Branches/Categories/3/Url,Branches/Categories/4/Id,Branches/Categories/4/Title,Branches/Categories/4/Name,Branches/Categories/4/childItem,Branches/Categories/4/OriginalContentId,Branches/Categories/4/highlightedClass,Branches/Categories/4/Ordinal,Branches/Categories/4/Url,Branches/Categories/5/Id,Branches/Categories/5/Title,Branches/Categories/5/Name,Branches/Categories/5/childItem,Branches/Categories/5/OriginalContentId,Branches/Categories/5/highlightedClass,Branches/Categories/5/Ordinal,Branches/Categories/5/Url,Branches/State/Id,Branches/State/OriginalContentId,Branches/State/Title,Branches/State/Url,Branches/State/Areas/0/Id,Branches/State/Areas/0/OriginalContentId,Branches/State/Areas/0/Title,Branches/CountryCode,Branches/City,Branches/Zip,Branches/Street,Branches/Latitude,Branches/Longitude,Branches/Distance,Categories/0/Id,Categories/0/Title,Categories/0/Name,Categories/0/childItem,Categories/0/OriginalContentId,Categories/0/highlightedClass,Categories/0/Ordinal,Categories/0/Url
c133a17a-950d-42a6-8c53-360f9afad148,"Silicon Central, Dubai Silicon Oasis","Silicon Central, Dubai Silicon Oasis",+97146092222,,Available during mall working hours: 8:00 AM to 11:00 PM,contactus@dib.ae,29c36c7e-5f2b-411c-b124-cd6bde7b3d5d,ATM,,,00000000-0000-0000-0000-000000000000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e0b7600-e6d6-4a23-bb77-a2da734c2694,00000000-0000-0000-0000-000000000000,Dubai,,fcde27c0-1144-4586-870b-60a04ba578fd,73b45af4-c5fc-4679-a83d-6b2510568743,Dubai Silicon Oasis,,,,,25.111622,55.375282,0,,,,,,,,
c9c1ff6d-01f4-405d-94c4-361d368c1a43, Mezyad Mall, Mezyad Mall,+97146092222,,,contactus@dib.ae,29c36c7e-5f2b-411c-b124-cd6bde7b3d5d,ATM,,,00000000-0000-0000-0000-000000000000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e839f4c-cc2f-4826-8369-bf8e36ec6a10,00000000-0000-0000-0000-000000000000,Abu Dhabi,,877225a2-08d6-41e3-bcc7-b53850a8e681,792fd12c-15f2-4c83-993e-50b6851c4a5a,Mohamed Bin Zayed City,,,,,24.37337,54.53810599999997,0,,,,,,,,
1c7b9bf4-9322-4f49-b34b-3663c3920d22,ADNOC Petroleum Station,ADNOC Petroleum Station,+97146092222,,,contactus@dib.ae,29c36c7e-5f2b-411c-b124-cd6bde7b3d5d,ATM,,,00000000-0000-0000-0000-000000000000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f52781f-00f5-40db-b361-a3209dae701b,00000000-0000-0000-0000-000000000000,Ras Al Khaimah,,981da54d-220d-4de1-bcff-92ac61ee3e1f,0ae45cd8-6f5b-41c3-a5ee-814920576f0f,Al Qusaidat,,,,,25.76416667,55.971777780000025,0,,,,,,,,
2c658694-980c-4b93-ade4-366f79a1e008,"Shaklan Hypermarket, International City Phase 2, Dubai","Shaklan Hypermarket, International City Phase 2, Dubai",+97146092222,,Available during mall working hours: 8:00 AM to 11:00 PM, contactus@dib.ae ,29c36c7e-5f2b-411c-b124-cd6bde7b3d5d,ATM,,,00000000-0000-0000-0000-000000000000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e0b7600-e6d6-4a23-bb77-a2da734c2694,00000000-0000-0000-0000-000000000000,Dubai,,1a6b864e-fc6f-4ef1-ad88-8cfd8ae8fe4e,d386a4f7-4869-46ca-8155-f1099b4d078b,International City,,,,,25.14728126,55.40361278,0,,,,,,,,
a33d57b0-0f22-4a09-91a2-36938167aa8a,Sharjah  Ladies Branch,Sharjah  Ladies Branch,+97146092222,,Monday to Thursday & Saturday 8:00 AM - 2:00 PM. Friday 7:15 AM - 12:15 PM , contactus@dib.ae,43c92a69-ac52-41a6-b97d-947371b10efc,Johara,,,00000000-0000-0000-0000-000000000000,,0,,3eaed5dc-562f-4aef-b7d1-44f64d53fbf2,CDM/CCDM,,,00000000-0000-0000-0000-000000000000,,0,,5ca2bc66-3e11-4f1e-9e2d-65ef750252b8,Express Banking Terminal,,,00000000-0000-0000-0000-000000000000,,0,,7c55c8f5-2679-4622-9230-e07f24d39b95,Branch,,,00000000-0000-0000-0000-000000000000,,0,,29c36c7e-5f2b-411c-b124-cd6bde7b3d5d,ATM,,,00000000-0000-0000-0000-000000000000,,0,,,,,,,,,,a844758a-113e-4700-86f6-9f03d61299ba,00000000-0000-0000-0000-000000000000,Sharjah,,a53b95c6-1975-43de-bd06-8fa794c9bebf,e4563c0a-4c5f-4825-ac70-8efeec767ddd,Al Nud,,,,,25.347222,55.38861099999997,0,,,,,,,,
d8b0dbc9-4f1d-4bef-8901-36d7404b6930,Al Maha Building,Al Maha Building,+97146092222,,,,29c36c7e-5f2b-411c-b124-cd6bde7b3d5d,ATM,,,00000000-0000-0000-0000-000000000000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a844758a-113e-4700-86f6-9f03d61299ba,00000000-0000-0000-0000-000000000000,Sharjah,,8e8b2dbc-123f-4ddd-89a6-992055150c6a,6f03d3b0-295e-4df6-8195-a15f2518d34c,Muwailih Commercial,,,,,25.30787222,55.460758329999976,0,,,,,,,,
9e3d58cc-2df1-4789-8aa7-3766e98a5d53,"Queen Elizabeth 2 Hotel, Port Rashid","Queen Elizabeth 2 Hotel, Port Rashid",+97146092222,,"24 Hours a Day, 7 Days a Week",contactus@dib.ae,29c36c7e-5f2b-411c-b124-cd6bde7b3d5d,ATM,,,00000000-0000-0000-0000-000000000000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e0b7600-e6d6-4a23-bb77-a2da734c2694,00000000-0000-0000-0000-000000000000,Dubai,,0c7672ba-5190-469e-8e79-80561579f124,6cc47a9b-3ced-4437-b132-4ab68ca0e707,Bur Dubai,,,,,25.261814,55.281568,0,,,,,,,,
a5f56073-d12b-4b45-a23e-37f8bfa2465f,Al Hana Center,Al Hana Center,+97146092222,,,,29c36c7e-5f2b-411c-b124-cd6bde7b3d5d,ATM,,,00000000-0000-0000-0000-000000000000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e0b7600-e6d6-4a23-bb77-a2da734c2694,00000000-0000-0000-0000-000000000000,Dubai,,b9d64f34-5c31-4298-8182-16a948678b3a,5db23f08-ce58-4740-b121-388105837091,Al Jaffiliya,,,,,25.236667,55.27999999999997,0,,,,,,,,
8a475f27-3704-4fb4-b522-381d0ad7fe2a,Union Cooperative Society 6,Union Cooperative Society,+97146092222,,,,29c36c7e-5f2b-411c-b124-cd6bde7b3d5d,ATM,,,00000000-0000-0000-0000-000000000000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e0b7600-e6d6-4a23-bb77-a2da734c2694,00000000-0000-0000-0000-000000000000,Dubai,,98b1e207-70ab-4f32-9dd0-6bcdfd3d1d6e,9c5ab4ac-4059-4467-904e-069931d9c658,Al Wahida,,,,,25.283419,55.340889,0,,,,,,,,
8743407a-9220-4571-833f-392fe10bf7c8,Al Ain City Centre,Al Ain City Centre,+97146092222,,,,29c36c7e-5f2b-411c-b124-cd6bde7b3d5d,ATM,,,00000000-0000-0000-0000-000000000000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf321ea7-232d-4437-bc3b-d92a06f53630,00000000-0000-0000-0000-000000000000,Al Ain,,8d968da5-ada2-4f9f-92aa-79244be5ba33,8af83104-f3a5-4691-9a4b-d0131327dff7,Shareat Al Muwaiji,,,,,24.22351,55.726973000000044,0,,,,,,,,
fa6a9fbc-6972-451c-9012-3aafaaf17487,Silver electronics,Silver electronics,+97146092222,,,,29c36c7e-5f2b-411c-b124-cd6bde7b3d5d,ATM,,,00000000-0000-0000-0000-000000000000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e0b7600-e6d6-4a23-bb77-a2da734c2694,00000000-0000-0000-0000-000000000000,Dubai,,2366e9dd-4390-4393-8da4-1575a7941576,cf92c21a-ae1a-4565-ae50-611397aa68a2,Al Satwa,,,,,25.227281,55.274316,0,,,,,,,,
0b41d52c-d396-4ed0-b64d-3b30ab69c97b,UAE Exchange_2,UAE Exchange,+97146092222,,,contactus@dib.ae,29c36c7e-5f2b-411c-b124-cd6bde7b3d5d,ATM,,,00000000-0000-0000-0000-000000000000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e839f4c-cc2f-4826-8369-bf8e36ec6a10,00000000-0000-0000-0000-000000000000,Abu Dhabi,,7664ca09-5abf-4e40-a832-99c51cf2ff65,d87b226f-f6c3-416e-bcb4-acee53f48f36,Ghayathi,,,,,24.029472,52.75402600000007,0,,,,,,,,
e56166f9-69b5-4275-b86c-3bbc3380323e,Armed Forces Co-Op Society,Armed Forces Co-Op Society,+97146092222,,"24 Hours a Day, 7 Days a Week",contactus@dib.ae,29c36c7e-5f2b-411c-b124-cd6bde7b3d5d,ATM,,,00000000-0000-0000-0000-000000000000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f52781f-00f5-40db-b361-a3209dae701b,00000000-0000-0000-0000-000000000000,Ras Al Khaimah,,259b5681-3288-469a-8e06-ba7216666606,19873969-9984-432f-a4f1-2d8136821550,Al Digdaga,,,,,25.682317,55.96356149999997,0,,,,,,,,
0ce001c8-eee9-4e80-a8b9-3bdd534f957a,Al Ain Cooperative Society 10,Al Ain Cooperative Society,+97146092222,,,,29c36c7e-5f2b-411c-b124-cd6bde7b3d5d,ATM,,,00000000-0000-0000-0000-000000000000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf321ea7-232d-4437-bc3b-d92a06f53630,00000000-0000-0000-0000-000000000000,Al Ain,,178fe823-1c8f-4d08-ab51-ee2cbeeba1bb,b96e0caa-416e-4097-8875-f9f6a61fcc88,Al Salamat,,,,,24.203725,55.58475299999998,0,,,,,,,,
15164b76-3bc6-402b-9a37-3c137a7a2aa9,"West Zone Supermarket, Dubai Land","West Zone Supermarket, Dubai Land",+97146092222,,"24 Hours a Day, 7 Days a Week",contactus@dib.ae,29c36c7e-5f2b-411c-b124-cd6bde7b3d5d,ATM,,,00000000-0000-0000-0000-000000000000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e0b7600-e6d6-4a23-bb77-a2da734c2694,00000000-0000-0000-0000-000000000000,Dubai,,b53c8f20-67d1-4972-9a75-a144e25c565f,6764539a-3208-468e-afcb-24c1301be24c,Dubai Land,,,,,25.0952362,55.3829754,0,,,,,,,,
15c52c14-3ec2-4e40-9ac9-3cc326c314dd,Al Jimi Branch,Al Jimi Branch,+97146092222,,Monday to Thursday & Saturday 8:00 AM - 2:00 PM. Friday 7:15 AM - 12:15 PM ,contactus@dib.ae,7c55c8f5-2679-4622-9230-e07f24d39b95,Branch,,,00000000-0000-0000-0000-000000000000,,0,,43c92a69-ac52-41a6-b97d-947371b10efc,Johara,,,00000000-0000-0000-0000-000000000000,,0,,3eaed5dc-562f-4aef-b7d1-44f64d53fbf2,CDM/CCDM,,,00000000-0000-0000-0000-000000000000,,0,,29c36c7e-5f2b-411c-b124-cd6bde7b3d5d,ATM,,,00000000-0000-0000-0000-000000000000,,0,,,,,,,,,,,,,,,,,,cf321ea7-232d-4437-bc3b-d92a06f53630,00000000-0000-0000-0000-000000000000,Al Ain,,8ba17780-70b0-466c-a7c5-3140d4c8f3de,fe83e7ea-fe86-46fc-b705-b2b26d637d36,Al Jimi,,,,,24.24305833,55.72019166999996,0,,,,,,,,
966d7fc7-01a4-4cd9-9cd8-3de40019c759,ENOC Petroleum Station 14,ENOC Petroleum Station,+97146092222,,,,29c36c7e-5f2b-411c-b124-cd6bde7b3d5d,ATM,,,00000000-0000-0000-0000-000000000000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e0b7600-e6d6-4a23-bb77-a2da734c2694,00000000-0000-0000-0000-000000000000,Dubai,,1b0762a6-936b-4231-bfc1-843d4460ac7c,48fa4b9c-5f81-48a5-a84f-a6f4bc4ff129,Um Al Sheif,,,,,25.132483,55.199157000000014,0,,,,,,,,
42ab27ae-ae5d-4ac9-af8f-3e2755ce15a5,ATM cabin – Opposite to RAK Municipality,ATM cabin – Opposite to RAK Municipality,+97146092222,,,,29c36c7e-5f2b-411c-b124-cd6bde7b3d5d,ATM,,,00000000-0000-0000-0000-000000000000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f52781f-00f5-40db-b361-a3209dae701b,00000000-0000-0000-0000-000000000000,Ras Al Khaimah,,7193dfde-4453-4b0d-bcf1-dfd17b162101,6fd07447-5a31-4e34-a887-a5118cad3728,Sheikh Mohamed Bin Salem Street,,,,,25.785298,55.940184000000045,0,,,,,,,,
ef1eb477-1d68-46e3-ac7e-3e6827cc5fba,"Dubai Mall, Management office","Dubai Mall, Management office",+97146092222,,"24 Hours a Day, 7 Days a Week",contactus@dib.ae,3eaed5dc-562f-4aef-b7d1-44f64d53fbf2,CDM/CCDM,,,00000000-0000-0000-0000-000000000000,,0,,29c36c7e-5f2b-411c-b124-cd6bde7b3d5d,ATM,,,00000000-0000-0000-0000-000000000000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e0b7600-e6d6-4a23-bb77-a2da734c2694,00000000-0000-0000-0000-000000000000,Dubai,,b7f2c8ec-efd5-4e6e-989f-3150ad776d26,ea9e5080-9b96-4859-b97a-07dadfd35f29,Down Town Dubai,,,,,25.1975,55.280833,0,,,,,,,,
05d0b96d-fb7c-4766-9dc0-3e93de387478,ADNOC Petroleum station 16,ADNOC Petroleum station,+97146092222,,,,29c36c7e-5f2b-411c-b124-cd6bde7b3d5d,ATM,,,00000000-0000-0000-0000-000000000000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a844758a-113e-4700-86f6-9f03d61299ba,00000000-0000-0000-0000-000000000000,Sharjah,,9655ae5e-74e2-4e0f-8147-ba31c1c077db,ada91b2d-201d-4971-98ca-efaebf3fa627,Sharjah Kalba Road,,,,,25.234485,55.574115000000006,0,,,,,,,,
8381f264-1cb0-49de-bde6-3efc5dc13d3c,"Al Madina Hypermarket, ICAD Mall","Al Madina Hypermarket, ICAD Mall",+97146092222,,,contactus@dib.ae,29c36c7e-5f2b-411c-b124-cd6bde7b3d5d,ATM,,,00000000-0000-0000-0000-000000000000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e839f4c-cc2f-4826-8369-bf8e36ec6a10,00000000-0000-0000-0000-000000000000,Abu Dhabi,,714475e8-9395-47ae-849e-b83dc605cdf6,e1cf2e04-63a4-448b-b061-ad7968f9f6e3,ICAD I,,,,,24.3386584,54.48942280000006,0,,,,,,,,
a97bd971-cde1-44bb-a0eb-3f030d87868e,"Village Hypermarket, Jebel Ali Free Zone North","Village Hypermarket, Jebel Ali Free Zone North",+97146092222,,Available during Market working hours: 8:00 AM to 11:00 PM,contactus@dib.ae,29c36c7e-5f2b-411c-b124-cd6bde7b3d5d,ATM,,,00000000-0000-0000-0000-000000000000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e0b7600-e6d6-4a23-bb77-a2da734c2694,00000000-0000-0000-0000-000000000000,Dubai,,f246e314-ad3a-457c-8b1a-7b8d88697d7d,ba294c36-1eb7-42e7-a47b-67d129fe44af,Jebel Ali Free Zone,,,,,24.956282,55.059498,0,,,,,,,,
5841b4c5-31cd-463f-9605-3f77831ef115,Bawadi Mall,Bawadi Mall,+97146092222,,,,3eaed5dc-562f-4aef-b7d1-44f64d53fbf2,CDM/CCDM,,,00000000-0000-0000-0000-000000000000,,0,,29c36c7e-5f2b-411c-b124-cd6bde7b3d5d,ATM,,,00000000-0000-0000-0000-000000000000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf321ea7-232d-4437-bc3b-d92a06f53630,00000000-0000-0000-0000-000000000000,Al Ain,,2c4ebaa0-b896-45f2-aae4-71ac34c27a6e,45f21eac-b6ef-4ca2-b7e6-62458b4fc4c0,Al Khrair,,,,,24.159583,55.808806000000004,0,,,,,,,,
816c2287-4a82-4f65-942b-3f9245153e77,"Crown Mall, Jebel Ali Ind. Area 1","Crown Mall, Jebel Ali Ind. Area 1",+97146092222,,Available during mall working hours: 8:00 AM to 11:00 PM,contactus@dib.ae,29c36c7e-5f2b-411c-b124-cd6bde7b3d5d,ATM,,,00000000-0000-0000-0000-000000000000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e0b7600-e6d6-4a23-bb77-a2da734c2694,00000000-0000-0000-0000-000000000000,Dubai,,f974b9fd-7128-442c-adc5-ce39c8f50b2f,ea2ec2d0-0e90-4ae8-bfa1-676105347c85,Jebel Ali Industrial 1,,,,,24.997084,55.141209,0,,,,,,,,
bcaf3aeb-25fa-4faa-a8c5-407a1bf6a567,Al Madina Hypermarket,Al Madina Hypermarket,+97146092222,,,contactus@dib.ae,29c36c7e-5f2b-411c-b124-cd6bde7b3d5d,ATM,,,00000000-0000-0000-0000-000000000000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e839f4c-cc2f-4826-8369-bf8e36ec6a10,00000000-0000-0000-0000-000000000000,Abu Dhabi,,568d50cd-353d-4d38-8866-8dd585c3e047,7d34acba-5bbd-483b-9d4e-b67a5afba6d4,Al Mafraq Workers City,,,,,24.284325,54.60680556,0,,,,,,,,
93a3c134-4ef1-4fed-a1fc-40a1a9966920,Hamed Center,Hamed Center,+97146092222,,,contactus@dib.ae,29c36c7e-5f2b-411c-b124-cd6bde7b3d5d,ATM,,,00000000-0000-0000-0000-000000000000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e839f4c-cc2f-4826-8369-bf8e36ec6a10,00000000-0000-0000-0000-000000000000,Abu Dhabi,,99ccdaf0-a818-4beb-a904-150d3bf08d24,d7317461-9bec-4c42-8c5c-7167bed394b8,Madinat Zayed,,,,,24.485225,54.36276389,0,,,,,,,,
c2f4bcd2-2212-40fd-b071-411fa20332ff,Tasheel office,Tasheel office,+97146092222,,,,29c36c7e-5f2b-411c-b124-cd6bde7b3d5d,ATM,,,00000000-0000-0000-0000-000000000000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f327687-ab58-4275-bc60-89c43581e4a9,00000000-0000-0000-0000-000000000000,Umm Al Quwain,,9f48667a-22e6-4d7f-9cc4-8ad96872702b,a188c609-a98d-47c2-b4f5-601546c8811d,Al Ramlah - C,,,,,25.506881,55.590957,0,,,,,,,,
63eeaf8b-5b67-4490-b499-417480bb8bb1,ENOC Petroleum Station 9,ENOC Petroleum Station,+97146092222,,,,29c36c7e-5f2b-411c-b124-cd6bde7b3d5d,ATM,,,00000000-0000-0000-0000-000000000000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e0b7600-e6d6-4a23-bb77-a2da734c2694,00000000-0000-0000-0000-000000000000,Dubai,,b03af719-cca1-4982-b18a-f4c392d097b3,581e454c-937a-4b3c-b462-ee58098e9cf0,Al Barsha 1,,,,,25.118043,55.208076000000005,0,,,,,,,,
8f49bd9e-21a4-4074-a347-41ab73d7c35c,ADNOC Petroleum station_5,ADNOC Petroleum station,+97146092222,,,contactus@dib.ae,29c36c7e-5f2b-411c-b124-cd6bde7b3d5d,ATM,,,00000000-0000-0000-0000-000000000000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e839f4c-cc2f-4826-8369-bf8e36ec6a10,00000000-0000-0000-0000-000000000000,Abu Dhabi,,fb2ce724-c666-4100-9501-8ba937e31f82,52f4b0ed-0249-4515-a449-99debf039dab,Al Samha,,,,,24.67066667,54.759347219999995,0,,,,,,,,
238d9903-6357-42c5-9fe5-422769055eec,Sharjah Cooperative Society,Sharjah Cooperative Society,+97146092222,,,,29c36c7e-5f2b-411c-b124-cd6bde7b3d5d,ATM,,,00000000-0000-0000-0000-000000000000,,0,,3eaed5dc-562f-4aef-b7d1-44f64d53fbf2,CDM/CCDM,,,00000000-0000-0000-0000-000000000000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a844758a-113e-4700-86f6-9f03d61299ba,00000000-0000-0000-0000-000000000000,Sharjah,,96e70541-dbf1-4e46-a9e4-2da7ad3df5a1,c43340e0-139f-4b4d-92c3-697e63f3ccbf,Abu Shagara,,,,,25.332006,55.395939,0,,,,,,,,
c041f85f-8e68-4d19-bbf2-42773a5d8d22,Nesto Hypermarket,Nesto Hypermarket,+97146092222,,,,29c36c7e-5f2b-411c-b124-cd6bde7b3d5d,ATM,,,00000000-0000-0000-0000-000000000000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a844758a-113e-4700-86f6-9f03d61299ba,00000000-0000-0000-0000-000000000000,Sharjah,,e4ea66e1-a92d-4f8b-8f3a-a45d355b5cd3,640d2fc5-ba11-4947-8754-fcbafd3c39f6,Bu Tina,,,,,25.370623,55.404893000000015,0,,,,,,,,
a56b8577-398c-4dac-8c8f-42fa535fd7dc,"Shaklan 4, Jebel Ali Ind. Area 1","Shaklan 4, Jebel Ali Ind. Area 1",+97146092222,,"24 Hours a Day, 7 Days a Week", contactus@dib.ae ,29c36c7e-5f2b-411c-b124-cd6bde7b3d5d,ATM,,,00000000-0000-0000-0000-000000000000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e0b7600-e6d6-4a23-bb77-a2da734c2694,00000000-0000-0000-0000-000000000000,Dubai,,f974b9fd-7128-442c-adc5-ce39c8f50b2f,ea2ec2d0-0e90-4ae8-bfa1-676105347c85,Jebel Ali Industrial 1,,,,,25.0102765,55.106109,0,,,,,,,,
8ec14c79-b186-4b18-9f51-4314b47f170f,Humaidiya Branch,Humaidiya Branch,+97146092222,,"Monday to Thursday & Saturday 1st – Shift (Full Banking Services) 8:00 AM - 2:30 PM 2nd – Shift (No cash services, only sales activity) 2:30 PM - 8:00 PM. Friday 3:30 PM - 9:00 PM ",contactus@dib.ae,3eaed5dc-562f-4aef-b7d1-44f64d53fbf2,CDM/CCDM,,,00000000-0000-0000-0000-000000000000,,0,,7c55c8f5-2679-4622-9230-e07f24d39b95,Branch,,,00000000-0000-0000-0000-000000000000,,0,,29c36c7e-5f2b-411c-b124-cd6bde7b3d5d,ATM,,,00000000-0000-0000-0000-000000000000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,16952a1b-bebe-4cd6-9570-881d7315d478,00000000-0000-0000-0000-000000000000,Ajman,,6d62adb9-e2ba-4df1-b283-62fcbbcfecf3,b468ffe8-ec28-476b-8807-7657d03863e6,Al Hamidiya 1,,,,,25.39739,55.51910499999997,0,,,,,,,,
fcd9dda3-6eb1-4e34-b0f1-436117f88675,Lulu Center,Lulu Center,+97146092222,,,,29c36c7e-5f2b-411c-b124-cd6bde7b3d5d,ATM,,,00000000-0000-0000-0000-000000000000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f52781f-00f5-40db-b361-a3209dae701b,00000000-0000-0000-0000-000000000000,Ras Al Khaimah,,4ca19036-74ba-4d04-ae72-0fb463a69375,c9346eda-06fd-4c73-8e0b-3af9fd34b132,Al Nakheel RAK,,,,,25.791889,55.970597,0,,,,,,,,
2abcb0b8-440d-4809-862d-439e562b663b,Al Madina Market,Al Madina Market,+97146092222,,"24 Hours a Day, 7 Days a Week",contactus@dib.ae,29c36c7e-5f2b-411c-b124-cd6bde7b3d5d,ATM,,,00000000-0000-0000-0000-000000000000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16952a1b-bebe-4cd6-9570-881d7315d478,00000000-0000-0000-0000-000000000000,Ajman,,3698185a-a8be-4612-b022-366cba57e8af,dd7e15e2-0638-489c-a326-aeca7e4f71f7,Al Rashidiya 2,,,,,25.399367,55.4496567,0,,,,,,,,
7ff507e2-8036-4b8d-84cf-44d4d6ef19c4,Aswaaq Super Market 1,Aswaaq Super Market,+97146092222,," 24 Hours a Day, 7 Days a Week ", contactus@dib.ae ,29c36c7e-5f2b-411c-b124-cd6bde7b3d5d,ATM,,,00000000-0000-0000-0000-000000000000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e0b7600-e6d6-4a23-bb77-a2da734c2694,00000000-0000-0000-0000-000000000000,Dubai,,d667576a-3500-456a-be96-1e76f30da148,de1fdad9-385c-4663-a703-d723f16ffbd7,Mizher 2,,,,,25.25006389,55.45361944000001,0,,,,,,,,
f548a81a-0225-4b28-9d94-452418710a15,Fujairah Branch,Fujairah Branch,+97146092222,,"Monday to Thursday & Saturday 8:00 AM - 2:00 PM. Friday 7:15 AM - 12:15 PM. Solutions Hub: Open from Monday to Thursday: 8:00 AM - 2:00 PM, Friday: 7:15 AM - 12:15 PM.",contactus@dib.ae,cbbcdb77-42df-40e9-8f79-6486b5132acf,Solutions Hub ,,,00000000-0000-0000-0000-000000000000,,0,,29c36c7e-5f2b-411c-b124-cd6bde7b3d5d,ATM,,,00000000-0000-0000-0000-000000000000,,0,,3eaed5dc-562f-4aef-b7d1-44f64d53fbf2,CDM/CCDM,,,00000000-0000-0000-0000-000000000000,,0,,7c55c8f5-2679-4622-9230-e07f24d39b95,Branch,,,00000000-0000-0000-0000-000000000000,,0,,43c92a69-ac52-41a6-b97d-947371b10efc,Johara,,,00000000-0000-0000-0000-000000000000,,0,,,,,,,,,,be92b46c-c0c6-47df-8aa9-4cf4912d936f,00000000-0000-0000-0000-000000000000,Fujairah,,ae88a9c0-0940-4b66-b7b8-0fbafd1baae3,ff0bfac4-03e2-4df8-858b-fce3f8982446,Sheikh Khalifa Bin Zayed Rd,,,,,25.12242778,56.32925,0,,,,,,,,
